date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths,state_full
09/02/2021,RI,2021-08-26,2021-09-01,155640.0,2134.0,2771.0,10.0,0.0,0.0,rhode island
09/09/2021,RI,2021-09-02,2021-09-08,157683.0,2043.0,2786.0,15.0,0.0,0.0,rhode island
09/16/2021,RI,2021-09-09,2021-09-15,160121.0,2438.0,2809.0,23.0,0.0,0.0,rhode island
09/23/2021,RI,2021-09-16,2021-09-22,162368.0,2247.0,2819.0,10.0,0.0,0.0,rhode island
09/30/2021,RI,2021-09-23,2021-09-29,164423.0,2055.0,2837.0,18.0,0.0,0.0,rhode island
10/07/2021,RI,2021-09-30,2021-10-06,166250.0,1827.0,2851.0,14.0,0.0,0.0,rhode island
10/14/2021,RI,2021-10-07,2021-10-13,168070.0,1820.0,2859.0,8.0,0.0,0.0,rhode island
10/21/2021,RI,2021-10-14,2021-10-20,169703.0,1633.0,2870.0,11.0,0.0,0.0,rhode island
10/28/2021,RI,2021-10-21,2021-10-27,171051.0,1348.0,2877.0,7.0,0.0,0.0,rhode island
11/04/2021,RI,2021-10-28,2021-11-03,172651.0,1600.0,2880.0,3.0,0.0,0.0,rhode island
11/11/2021,RI,2021-11-04,2021-11-10,174710.0,2059.0,2887.0,7.0,0.0,0.0,rhode island
11/18/2021,RI,2021-11-11,2021-11-17,177534.0,2824.0,2902.0,15.0,0.0,0.0,rhode island
11/25/2021,RI,2021-11-18,2021-11-24,181068.0,3534.0,2916.0,14.0,0.0,0.0,rhode island
12/02/2021,RI,2021-11-25,2021-12-01,185513.0,4445.0,2939.0,23.0,0.0,0.0,rhode island
12/09/2021,RI,2021-12-02,2021-12-08,191602.0,6089.0,2951.0,12.0,0.0,0.0,rhode island
12/16/2021,RI,2021-12-09,2021-12-15,198865.0,7263.0,2985.0,34.0,0.0,0.0,rhode island
12/23/2021,RI,2021-12-16,2021-12-22,206857.0,7992.0,3018.0,33.0,0.0,0.0,rhode island
12/30/2021,RI,2021-12-23,2021-12-29,220800.0,13943.0,3066.0,48.0,0.0,0.0,rhode island
01/06/2022,RI,2021-12-30,2022-01-05,250055.0,29255.0,3113.0,47.0,0.0,0.0,rhode island
01/13/2022,RI,2022-01-06,2022-01-12,284311.0,34256.0,3164.0,51.0,0.0,0.0,rhode island
01/20/2022,RI,2022-01-13,2022-01-19,310033.0,25722.0,3238.0,74.0,0.0,0.0,rhode island
01/27/2022,RI,2022-01-20,2022-01-26,323794.0,13761.0,3311.0,73.0,0.0,0.0,rhode island
02/03/2022,RI,2022-01-27,2022-02-02,330571.0,6777.0,3369.0,58.0,0.0,0.0,rhode island
02/10/2022,RI,2022-02-03,2022-02-09,334366.0,3795.0,3402.0,33.0,0.0,0.0,rhode island
02/17/2022,RI,2022-02-10,2022-02-16,336618.0,2252.0,3425.0,23.0,0.0,0.0,rhode island
02/24/2022,RI,2022-02-17,2022-02-23,338073.0,1455.0,3434.0,9.0,0.0,0.0,rhode island
03/03/2022,RI,2022-02-24,2022-03-02,339326.0,1253.0,3488.0,54.0,0.0,0.0,rhode island
03/10/2022,RI,2022-03-03,2022-03-09,340375.0,1049.0,3504.0,16.0,0.0,0.0,rhode island
03/17/2022,RI,2022-03-10,2022-03-16,341606.0,1231.0,3512.0,8.0,0.0,0.0,rhode island
03/24/2022,RI,2022-03-17,2022-03-23,342800.0,1194.0,3518.0,6.0,0.0,0.0,rhode island
03/31/2022,RI,2022-03-24,2022-03-30,344049.0,1249.0,3522.0,4.0,0.0,0.0,rhode island
04/07/2022,RI,2022-03-31,2022-04-06,345770.0,1721.0,3524.0,2.0,0.0,0.0,rhode island
04/14/2022,RI,2022-04-07,2022-04-13,348136.0,2366.0,3527.0,3.0,0.0,0.0,rhode island
04/21/2022,RI,2022-04-14,2022-04-20,350418.0,2282.0,3532.0,5.0,0.0,0.0,rhode island
04/28/2022,RI,2022-04-21,2022-04-27,353438.0,3020.0,3538.0,6.0,0.0,0.0,rhode island
05/05/2022,RI,2022-04-28,2022-05-04,357429.0,3991.0,3542.0,4.0,0.0,0.0,rhode island
05/12/2022,RI,2022-05-05,2022-05-11,362521.0,5092.0,3548.0,6.0,0.0,0.0,rhode island
05/19/2022,RI,2022-05-12,2022-05-18,368164.0,5643.0,3561.0,13.0,0.0,0.0,rhode island
05/26/2022,RI,2022-05-19,2022-05-25,372350.0,4186.0,3569.0,8.0,0.0,0.0,rhode island
06/02/2022,RI,2022-05-26,2022-06-01,375571.0,3221.0,3580.0,11.0,0.0,0.0,rhode island
06/09/2022,RI,2022-06-02,2022-06-08,378230.0,2659.0,3584.0,4.0,0.0,0.0,rhode island
06/16/2022,RI,2022-06-09,2022-06-15,380278.0,2048.0,3596.0,12.0,0.0,0.0,rhode island
06/23/2022,RI,2022-06-16,2022-06-22,382015.0,1737.0,3605.0,9.0,0.0,0.0,rhode island
06/30/2022,RI,2022-06-23,2022-06-29,383834.0,1819.0,3609.0,4.0,0.0,0.0,rhode island
07/07/2022,RI,2022-06-30,2022-07-06,385362.0,1528.0,3613.0,4.0,0.0,0.0,rhode island
07/14/2022,RI,2022-07-07,2022-07-13,387330.0,1968.0,3621.0,8.0,0.0,0.0,rhode island
07/21/2022,RI,2022-07-14,2022-07-20,389134.0,1804.0,3625.0,4.0,0.0,0.0,rhode island
07/28/2022,RI,2022-07-21,2022-07-27,391026.0,1892.0,3630.0,5.0,0.0,0.0,rhode island
08/04/2022,RI,2022-07-28,2022-08-03,393037.0,2011.0,3630.0,0.0,0.0,0.0,rhode island
08/11/2022,RI,2022-08-04,2022-08-10,394806.0,1769.0,3635.0,5.0,0.0,0.0,rhode island
08/18/2022,RI,2022-08-11,2022-08-17,396487.0,1681.0,3637.0,2.0,0.0,0.0,rhode island
08/25/2022,RI,2022-08-18,2022-08-24,398126.0,1639.0,3644.0,7.0,0.0,0.0,rhode island
09/01/2022,RI,2022-08-25,2022-08-31,399707.0,1581.0,3652.0,8.0,0.0,0.0,rhode island
09/08/2022,RI,2022-09-01,2022-09-07,401077.0,1370.0,3657.0,5.0,0.0,0.0,rhode island
09/15/2022,RI,2022-09-08,2022-09-14,402862.0,1785.0,3666.0,9.0,0.0,0.0,rhode island
09/22/2022,RI,2022-09-15,2022-09-21,404675.0,1813.0,3669.0,3.0,0.0,0.0,rhode island
09/29/2022,RI,2022-09-22,2022-09-28,406475.0,1800.0,3674.0,5.0,0.0,0.0,rhode island
10/06/2022,RI,2022-09-29,2022-10-05,408042.0,1567.0,3679.0,5.0,0.0,0.0,rhode island
10/13/2022,RI,2022-10-06,2022-10-12,409623.0,1581.0,3684.0,5.0,0.0,0.0,rhode island
10/20/2022,RI,2022-10-13,2022-10-19,411166.0,1543.0,3689.0,5.0,0.0,0.0,rhode island
10/27/2022,RI,2022-10-20,2022-10-26,412464.0,1298.0,3696.0,7.0,0.0,0.0,rhode island
11/03/2022,RI,2022-10-27,2022-11-02,413661.0,1197.0,3705.0,9.0,0.0,0.0,rhode island
11/10/2022,RI,2022-11-03,2022-11-09,414887.0,1226.0,3721.0,16.0,0.0,0.0,rhode island
11/17/2022,RI,2022-11-10,2022-11-16,415932.0,1045.0,3731.0,10.0,0.0,0.0,rhode island
11/24/2022,RI,2022-11-17,2022-11-23,417067.0,1135.0,3736.0,5.0,0.0,0.0,rhode island
12/01/2022,RI,2022-11-24,2022-11-30,418522.0,1455.0,3747.0,11.0,0.0,0.0,rhode island
12/08/2022,RI,2022-12-01,2022-12-07,420321.0,1799.0,3758.0,11.0,0.0,0.0,rhode island
12/15/2022,RI,2022-12-08,2022-12-14,422075.0,1754.0,3770.0,12.0,0.0,0.0,rhode island
12/22/2022,RI,2022-12-15,2022-12-21,424179.0,2104.0,3782.0,12.0,0.0,0.0,rhode island
12/29/2022,RI,2022-12-22,2022-12-28,426209.0,2030.0,3787.0,5.0,0.0,0.0,rhode island
01/05/2023,RI,2022-12-29,2023-01-04,428586.0,2377.0,3798.0,11.0,0.0,0.0,rhode island
01/12/2023,RI,2023-01-05,2023-01-11,430678.0,2092.0,3809.0,11.0,0.0,0.0,rhode island
01/19/2023,RI,2023-01-12,2023-01-18,432326.0,1648.0,3821.0,12.0,0.0,0.0,rhode island
01/26/2023,RI,2023-01-19,2023-01-25,433822.0,1496.0,3832.0,11.0,0.0,0.0,rhode island
02/02/2023,RI,2023-01-26,2023-02-01,435129.0,1307.0,3841.0,9.0,0.0,0.0,rhode island
02/09/2023,RI,2023-02-02,2023-02-08,436154.0,1025.0,3847.0,6.0,0.0,0.0,rhode island
02/16/2023,RI,2023-02-09,2023-02-15,437043.0,889.0,3860.0,13.0,0.0,0.0,rhode island
02/23/2023,RI,2023-02-16,2023-02-22,437760.0,717.0,3865.0,5.0,0.0,0.0,rhode island
03/02/2023,RI,2023-02-23,2023-03-01,438374.0,614.0,3870.0,5.0,0.0,0.0,rhode island
03/09/2023,RI,2023-03-02,2023-03-08,438893.0,519.0,3879.0,9.0,0.0,0.0,rhode island
03/16/2023,RI,2023-03-09,2023-03-15,439321.0,428.0,3884.0,5.0,0.0,0.0,rhode island
03/23/2023,RI,2023-03-16,2023-03-22,439741.0,420.0,3890.0,6.0,0.0,0.0,rhode island
03/30/2023,RI,2023-03-23,2023-03-29,440089.0,348.0,3894.0,4.0,0.0,0.0,rhode island
04/06/2023,RI,2023-03-30,2023-04-05,440417.0,328.0,3901.0,7.0,0.0,0.0,rhode island
04/13/2023,RI,2023-04-06,2023-04-12,440695.0,278.0,3904.0,3.0,0.0,0.0,rhode island
04/20/2023,RI,2023-04-13,2023-04-19,440920.0,225.0,3908.0,4.0,0.0,0.0,rhode island
04/27/2023,RI,2023-04-20,2023-04-26,441104.0,184.0,3912.0,4.0,0.0,0.0,rhode island
05/04/2023,RI,2023-04-27,2023-05-03,441281.0,177.0,3915.0,3.0,0.0,0.0,rhode island
05/11/2023,RI,2023-05-04,2023-05-10,441466.0,185.0,3915.0,0.0,0.0,0.0,rhode island
01/23/2020,RMI,2020-01-16,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,
01/30/2020,RMI,2020-01-23,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,
02/06/2020,RMI,2020-01-30,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,
02/13/2020,RMI,2020-02-06,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,
02/20/2020,RMI,2020-02-13,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,
02/27/2020,RMI,2020-02-20,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,
03/05/2020,RMI,2020-02-27,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,
03/12/2020,RMI,2020-03-05,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,
03/19/2020,RMI,2020-03-12,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,
03/26/2020,RMI,2020-03-19,2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,
04/02/2020,RMI,2020-03-26,2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,
04/09/2020,RMI,2020-04-02,2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,
04/16/2020,RMI,2020-04-09,2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,
04/23/2020,RMI,2020-04-16,2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0,
04/30/2020,RMI,2020-04-23,2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,
05/07/2020,RMI,2020-04-30,2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,
05/14/2020,RMI,2020-05-07,2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,
05/21/2020,RMI,2020-05-14,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,
05/28/2020,RMI,2020-05-21,2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0,
06/04/2020,RMI,2020-05-28,2020-06-03,0.0,0.0,0.0,0.0,0.0,0.0,
06/11/2020,RMI,2020-06-04,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,
06/18/2020,RMI,2020-06-11,2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0,
06/25/2020,RMI,2020-06-18,2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,
07/02/2020,RMI,2020-06-25,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,
07/09/2020,RMI,2020-07-02,2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,
07/16/2020,RMI,2020-07-09,2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,
07/23/2020,RMI,2020-07-16,2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,
07/30/2020,RMI,2020-07-23,2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,
08/06/2020,RMI,2020-07-30,2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,
08/13/2020,RMI,2020-08-06,2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,
08/20/2020,RMI,2020-08-13,2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,
08/27/2020,RMI,2020-08-20,2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,
09/03/2020,RMI,2020-08-27,2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,
09/10/2020,RMI,2020-09-03,2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,
09/17/2020,RMI,2020-09-10,2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,
09/24/2020,RMI,2020-09-17,2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,
10/01/2020,RMI,2020-09-24,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,
10/08/2020,RMI,2020-10-01,2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,
10/15/2020,RMI,2020-10-08,2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,
10/22/2020,RMI,2020-10-15,2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,
10/29/2020,RMI,2020-10-22,2020-10-28,1.0,1.0,0.0,0.0,0.0,0.0,
11/05/2020,RMI,2020-10-29,2020-11-04,1.0,0.0,0.0,0.0,0.0,0.0,
11/12/2020,RMI,2020-11-05,2020-11-11,1.0,0.0,0.0,0.0,0.0,0.0,
11/19/2020,RMI,2020-11-12,2020-11-18,4.0,3.0,0.0,0.0,0.0,0.0,
11/26/2020,RMI,2020-11-19,2020-11-25,4.0,0.0,0.0,0.0,0.0,0.0,
12/03/2020,RMI,2020-11-26,2020-12-02,4.0,0.0,0.0,0.0,0.0,0.0,
12/10/2020,RMI,2020-12-03,2020-12-09,4.0,0.0,0.0,0.0,0.0,0.0,
12/17/2020,RMI,2020-12-10,2020-12-16,4.0,0.0,0.0,0.0,0.0,0.0,
12/24/2020,RMI,2020-12-17,2020-12-23,4.0,0.0,0.0,0.0,0.0,0.0,
12/31/2020,RMI,2020-12-24,2020-12-30,4.0,0.0,0.0,0.0,0.0,0.0,
01/07/2021,RMI,2020-12-31,2021-01-06,4.0,0.0,0.0,0.0,0.0,0.0,
01/14/2021,RMI,2021-01-07,2021-01-13,4.0,0.0,0.0,0.0,0.0,0.0,
01/21/2021,RMI,2021-01-14,2021-01-20,4.0,0.0,0.0,0.0,0.0,0.0,
01/28/2021,RMI,2021-01-21,2021-01-27,4.0,0.0,0.0,0.0,0.0,0.0,
02/04/2021,RMI,2021-01-28,2021-02-03,4.0,0.0,0.0,0.0,0.0,0.0,
02/11/2021,RMI,2021-02-04,2021-02-10,4.0,0.0,0.0,0.0,0.0,0.0,
02/18/2021,RMI,2021-02-11,2021-02-17,4.0,0.0,0.0,0.0,0.0,0.0,
02/25/2021,RMI,2021-02-18,2021-02-24,4.0,0.0,0.0,0.0,0.0,0.0,
03/04/2021,RMI,2021-02-25,2021-03-03,4.0,0.0,0.0,0.0,0.0,0.0,
03/11/2021,RMI,2021-03-04,2021-03-10,4.0,0.0,0.0,0.0,0.0,0.0,
03/18/2021,RMI,2021-03-11,2021-03-17,4.0,0.0,0.0,0.0,0.0,0.0,
03/25/2021,RMI,2021-03-18,2021-03-24,4.0,0.0,0.0,0.0,0.0,0.0,
04/01/2021,RMI,2021-03-25,2021-03-31,4.0,0.0,0.0,0.0,0.0,0.0,
04/08/2021,RMI,2021-04-01,2021-04-07,4.0,0.0,0.0,0.0,0.0,0.0,
04/15/2021,RMI,2021-04-08,2021-04-14,4.0,0.0,0.0,0.0,0.0,0.0,
04/22/2021,RMI,2021-04-15,2021-04-21,4.0,0.0,0.0,0.0,0.0,0.0,
04/29/2021,RMI,2021-04-22,2021-04-28,4.0,0.0,0.0,0.0,0.0,0.0,
05/06/2021,RMI,2021-04-29,2021-05-05,4.0,0.0,0.0,0.0,0.0,0.0,
05/13/2021,RMI,2021-05-06,2021-05-12,4.0,0.0,0.0,0.0,0.0,0.0,
05/20/2021,RMI,2021-05-13,2021-05-19,4.0,0.0,0.0,0.0,0.0,0.0,
05/27/2021,RMI,2021-05-20,2021-05-26,4.0,0.0,0.0,0.0,0.0,0.0,
06/03/2021,RMI,2021-05-27,2021-06-02,4.0,0.0,0.0,0.0,0.0,0.0,
06/10/2021,RMI,2021-06-03,2021-06-09,4.0,0.0,0.0,0.0,0.0,0.0,
06/17/2021,RMI,2021-06-10,2021-06-16,4.0,0.0,0.0,0.0,0.0,0.0,
06/24/2021,RMI,2021-06-17,2021-06-23,4.0,0.0,0.0,0.0,0.0,0.0,
07/01/2021,RMI,2021-06-24,2021-06-30,4.0,0.0,0.0,0.0,0.0,0.0,
07/08/2021,RMI,2021-07-01,2021-07-07,4.0,0.0,0.0,0.0,0.0,0.0,
07/15/2021,RMI,2021-07-08,2021-07-14,4.0,0.0,0.0,0.0,0.0,0.0,
07/22/2021,RMI,2021-07-15,2021-07-21,4.0,0.0,0.0,0.0,0.0,0.0,
07/29/2021,RMI,2021-07-22,2021-07-28,4.0,0.0,0.0,0.0,0.0,0.0,
08/05/2021,RMI,2021-07-29,2021-08-04,4.0,0.0,0.0,0.0,0.0,0.0,
08/12/2021,RMI,2021-08-05,2021-08-11,4.0,0.0,0.0,0.0,0.0,0.0,
08/19/2021,RMI,2021-08-12,2021-08-18,4.0,0.0,0.0,0.0,0.0,0.0,
08/26/2021,RMI,2021-08-19,2021-08-25,4.0,0.0,0.0,0.0,0.0,0.0,
09/02/2021,RMI,2021-08-26,2021-09-01,4.0,0.0,0.0,0.0,0.0,0.0,
09/09/2021,RMI,2021-09-02,2021-09-08,4.0,0.0,0.0,0.0,0.0,0.0,
09/16/2021,RMI,2021-09-09,2021-09-15,4.0,0.0,0.0,0.0,0.0,0.0,
09/23/2021,RMI,2021-09-16,2021-09-22,4.0,0.0,0.0,0.0,0.0,0.0,
09/30/2021,RMI,2021-09-23,2021-09-29,4.0,0.0,0.0,0.0,0.0,0.0,
10/07/2021,RMI,2021-09-30,2021-10-06,4.0,0.0,0.0,0.0,0.0,0.0,
10/14/2021,RMI,2021-10-07,2021-10-13,4.0,0.0,0.0,0.0,0.0,0.0,
10/21/2021,RMI,2021-10-14,2021-10-20,4.0,0.0,0.0,0.0,0.0,0.0,
10/28/2021,RMI,2021-10-21,2021-10-27,4.0,0.0,0.0,0.0,0.0,0.0,
11/04/2021,RMI,2021-10-28,2021-11-03,4.0,0.0,0.0,0.0,0.0,0.0,
11/11/2021,RMI,2021-11-04,2021-11-10,4.0,0.0,0.0,0.0,0.0,0.0,
11/18/2021,RMI,2021-11-11,2021-11-17,4.0,0.0,0.0,0.0,0.0,0.0,
11/25/2021,RMI,2021-11-18,2021-11-24,4.0,0.0,0.0,0.0,0.0,0.0,
12/02/2021,RMI,2021-11-25,2021-12-01,4.0,0.0,0.0,0.0,0.0,0.0,
12/09/2021,RMI,2021-12-02,2021-12-08,4.0,0.0,0.0,0.0,0.0,0.0,
12/16/2021,RMI,2021-12-09,2021-12-15,4.0,0.0,0.0,0.0,0.0,0.0,
12/23/2021,RMI,2021-12-16,2021-12-22,4.0,0.0,0.0,0.0,0.0,0.0,
12/30/2021,RMI,2021-12-23,2021-12-29,4.0,0.0,0.0,0.0,0.0,0.0,
01/06/2022,RMI,2021-12-30,2022-01-05,4.0,0.0,0.0,0.0,0.0,0.0,
01/13/2022,RMI,2022-01-06,2022-01-12,4.0,0.0,0.0,0.0,0.0,0.0,
01/20/2022,RMI,2022-01-13,2022-01-19,4.0,0.0,0.0,0.0,0.0,0.0,
01/27/2022,RMI,2022-01-20,2022-01-26,4.0,0.0,0.0,0.0,0.0,0.0,
02/03/2022,RMI,2022-01-27,2022-02-02,4.0,0.0,0.0,0.0,0.0,0.0,
02/10/2022,RMI,2022-02-03,2022-02-09,4.0,0.0,0.0,0.0,0.0,0.0,
02/17/2022,RMI,2022-02-10,2022-02-16,4.0,0.0,0.0,0.0,0.0,0.0,
02/24/2022,RMI,2022-02-17,2022-02-23,4.0,0.0,0.0,0.0,0.0,0.0,
03/03/2022,RMI,2022-02-24,2022-03-02,4.0,0.0,0.0,0.0,0.0,0.0,
03/10/2022,RMI,2022-03-03,2022-03-09,4.0,0.0,0.0,0.0,0.0,0.0,
03/17/2022,RMI,2022-03-10,2022-03-16,4.0,0.0,0.0,0.0,0.0,0.0,
03/24/2022,RMI,2022-03-17,2022-03-23,4.0,0.0,0.0,0.0,0.0,0.0,
03/31/2022,RMI,2022-03-24,2022-03-30,4.0,0.0,0.0,0.0,0.0,0.0,
04/07/2022,RMI,2022-03-31,2022-04-06,4.0,0.0,0.0,0.0,0.0,0.0,
04/14/2022,RMI,2022-04-07,2022-04-13,4.0,0.0,0.0,0.0,0.0,0.0,
04/21/2022,RMI,2022-04-14,2022-04-20,15.0,11.0,0.0,0.0,0.0,0.0,
04/28/2022,RMI,2022-04-21,2022-04-27,17.0,2.0,0.0,0.0,0.0,0.0,
05/05/2022,RMI,2022-04-28,2022-05-04,17.0,0.0,0.0,0.0,0.0,0.0,
05/12/2022,RMI,2022-05-05,2022-05-11,17.0,0.0,0.0,0.0,0.0,0.0,
05/19/2022,RMI,2022-05-12,2022-05-18,17.0,0.0,0.0,0.0,0.0,0.0,
05/26/2022,RMI,2022-05-19,2022-05-25,17.0,0.0,0.0,0.0,0.0,0.0,
06/02/2022,RMI,2022-05-26,2022-06-01,17.0,0.0,0.0,0.0,0.0,0.0,
06/09/2022,RMI,2022-06-02,2022-06-08,18.0,1.0,0.0,0.0,0.0,0.0,
06/16/2022,RMI,2022-06-09,2022-06-15,18.0,0.0,0.0,0.0,0.0,0.0,
06/23/2022,RMI,2022-06-16,2022-06-22,18.0,0.0,0.0,0.0,0.0,0.0,
06/30/2022,RMI,2022-06-23,2022-06-29,18.0,0.0,0.0,0.0,0.0,0.0,
07/07/2022,RMI,2022-06-30,2022-07-06,44.0,26.0,0.0,0.0,0.0,0.0,
07/14/2022,RMI,2022-07-07,2022-07-13,49.0,5.0,0.0,0.0,0.0,0.0,
07/21/2022,RMI,2022-07-14,2022-07-20,59.0,10.0,0.0,0.0,0.0,0.0,
07/28/2022,RMI,2022-07-21,2022-07-27,59.0,0.0,0.0,0.0,0.0,0.0,
08/04/2022,RMI,2022-07-28,2022-08-03,67.0,8.0,0.0,0.0,0.0,0.0,
08/11/2022,RMI,2022-08-04,2022-08-10,189.0,122.0,1.0,1.0,0.0,0.0,
08/18/2022,RMI,2022-08-11,2022-08-17,6606.0,6417.0,9.0,8.0,0.0,0.0,
08/25/2022,RMI,2022-08-18,2022-08-24,13932.0,7326.0,14.0,5.0,0.0,0.0,
09/01/2022,RMI,2022-08-25,2022-08-31,15042.0,1110.0,17.0,3.0,0.0,0.0,
09/08/2022,RMI,2022-09-01,2022-09-07,15071.0,29.0,17.0,0.0,0.0,0.0,
09/15/2022,RMI,2022-09-08,2022-09-14,15180.0,109.0,17.0,0.0,0.0,0.0,
09/22/2022,RMI,2022-09-15,2022-09-21,15224.0,44.0,17.0,0.0,0.0,0.0,
09/29/2022,RMI,2022-09-22,2022-09-28,15305.0,81.0,17.0,0.0,0.0,0.0,
10/06/2022,RMI,2022-09-29,2022-10-05,15305.0,0.0,17.0,0.0,0.0,0.0,
10/13/2022,RMI,2022-10-06,2022-10-12,15375.0,70.0,17.0,0.0,0.0,0.0,
10/20/2022,RMI,2022-10-13,2022-10-19,15375.0,0.0,17.0,0.0,0.0,0.0,
10/27/2022,RMI,2022-10-20,2022-10-26,15375.0,0.0,17.0,0.0,0.0,0.0,
11/03/2022,RMI,2022-10-27,2022-11-02,15375.0,0.0,17.0,0.0,0.0,0.0,
11/10/2022,RMI,2022-11-03,2022-11-09,15386.0,11.0,17.0,0.0,0.0,0.0,
11/17/2022,RMI,2022-11-10,2022-11-16,15386.0,0.0,17.0,0.0,0.0,0.0,
11/24/2022,RMI,2022-11-17,2022-11-23,15501.0,115.0,17.0,0.0,0.0,0.0,
12/01/2022,RMI,2022-11-24,2022-11-30,15541.0,40.0,17.0,0.0,0.0,0.0,
12/08/2022,RMI,2022-12-01,2022-12-07,15541.0,0.0,17.0,0.0,0.0,0.0,
12/15/2022,RMI,2022-12-08,2022-12-14,15544.0,3.0,17.0,0.0,0.0,0.0,
12/22/2022,RMI,2022-12-15,2022-12-21,15544.0,0.0,17.0,0.0,0.0,0.0,
12/29/2022,RMI,2022-12-22,2022-12-28,15544.0,0.0,17.0,0.0,0.0,0.0,
01/05/2023,RMI,2022-12-29,2023-01-04,15544.0,0.0,17.0,0.0,0.0,0.0,
01/12/2023,RMI,2023-01-05,2023-01-11,15544.0,0.0,17.0,0.0,0.0,0.0,
01/19/2023,RMI,2023-01-12,2023-01-18,15544.0,0.0,17.0,0.0,0.0,0.0,
01/26/2023,RMI,2023-01-19,2023-01-25,15544.0,0.0,17.0,0.0,0.0,0.0,
02/02/2023,RMI,2023-01-26,2023-02-01,15584.0,40.0,17.0,0.0,0.0,0.0,
02/09/2023,RMI,2023-02-02,2023-02-08,15590.0,6.0,17.0,0.0,0.0,0.0,
02/16/2023,RMI,2023-02-09,2023-02-15,15590.0,0.0,17.0,0.0,0.0,0.0,
02/23/2023,RMI,2023-02-16,2023-02-22,15618.0,28.0,17.0,0.0,0.0,0.0,
03/02/2023,RMI,2023-02-23,2023-03-01,15618.0,0.0,17.0,0.0,0.0,0.0,
03/09/2023,RMI,2023-03-02,2023-03-08,15649.0,31.0,17.0,0.0,0.0,0.0,
03/16/2023,RMI,2023-03-09,2023-03-15,15723.0,74.0,17.0,0.0,0.0,0.0,
03/23/2023,RMI,2023-03-16,2023-03-22,15723.0,0.0,17.0,0.0,0.0,0.0,
03/30/2023,RMI,2023-03-23,2023-03-29,15723.0,0.0,17.0,0.0,0.0,0.0,
04/06/2023,RMI,2023-03-30,2023-04-05,16013.0,290.0,17.0,0.0,0.0,0.0,
04/13/2023,RMI,2023-04-06,2023-04-12,16081.0,68.0,17.0,0.0,0.0,0.0,
04/20/2023,RMI,2023-04-13,2023-04-19,16081.0,0.0,17.0,0.0,0.0,0.0,
04/27/2023,RMI,2023-04-20,2023-04-26,16081.0,0.0,17.0,0.0,0.0,0.0,
05/04/2023,RMI,2023-04-27,2023-05-03,16081.0,0.0,17.0,0.0,0.0,0.0,
05/11/2023,RMI,2023-05-04,2023-05-10,16081.0,0.0,17.0,0.0,0.0,0.0,
01/23/2020,SC,2020-01-16,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,south carolina
01/30/2020,SC,2020-01-23,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,south carolina
02/06/2020,SC,2020-01-30,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,south carolina
02/13/2020,SC,2020-02-06,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,south carolina
02/20/2020,SC,2020-02-13,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,south carolina
